url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/lancome/santal-kardamon-48928.html,santal-kardamon,lancome,France,unisex,391,490,2018.0,"pink pepper, mandarin orange, bergamot","cardamom, liquor, orange blossom, neroli, pepper","sandalwood, vanilla, leather, amberwood, cashmeran, birch, patchouli",amandine clerc-marie,,woody,warm spicy,leather,powdery,vanilla
https://www.fragrantica.com/perfume/lancome/miracle-secret-47670.html,miracle-secret,lancome,France,women,391,271,2017.0,"pear, bergamot","peony, jasmine sambac, rose","musk, vanilla, virginia cedar, amber",unknown,,floral,fresh,fruity,rose,sweet
https://www.fragrantica.com/perfume/prada/infusion-de-gingembre-90482.html,infusion-de-gingembre,prada,Italy,unisex,391,79,2024.0,"aldehydes, green mandarin",ginger,"musk, vetiver",daniela (roche) andrier,,warm spicy,citrus,fresh,aldehydic,musky
https://www.fragrantica.com/perfume/valentino/voce-viva-intensa-68560.html,voce-viva-intensa,valentino,Italy,women,391,951,2021.0,"mandarin orange, bergamot","orange blossom, jasmine sambac","bourbon vanilla, moss",unknown,,white floral,citrus,vanilla,mossy,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/la-nuit-de-l-homme-l-intense-31385.html,la-nuit-de-l-homme-l-intense,yves-saint-laurent,France,men,391,1067,2015.0,"iris, violet","vanilla, sage","tonka bean, patchouli",unknown,,powdery,violet,vanilla,iris,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/la-collection-yvresse-13730.html,la-collection-yvresse,yves-saint-laurent,France,women,391,628,2011.0,"nectarine, litchi","violet, rose",patchouli,unknown,,fruity,fresh,powdery,violet,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-eau-de-toilette-65936.html,libre-eau-de-toilette,yves-saint-laurent,France,women,391,2044,2021.0,"lavender, bergamot, mandarin orange","orange blossom, jasmine tea, jasmine","musk, vanilla, ambergris",anne flipo,carlos benaim,white floral,citrus,lavender,floral,fresh
https://www.fragrantica.com/perfume/atelier-cologne/citron-d-erable-39667.html,citron-d-erable,atelier-cologne,USA,unisex,391,378,2016.0,"lemon, mandarin orange, sichuan pepper","maple sap, black currant, eucalyptus","maple, sequoia, cedar",unknown,,woody,citrus,sweet,fruity,aromatic
https://www.fragrantica.com/perfume/diesel/fuel-for-life-homme-1605.html,fuel-for-life-homme,diesel,Italy,men,391,3104,2007.0,"anise, grapefruit","raspberry, lavender","woodsy notes, heliotrope",annick menardo,jacques cavallier,fruity,sweet,anis,lavender,soft spicy
https://www.fragrantica.com/perfume/azzaro/solarissimo-levanzo-37912.html,solarissimo-levanzo,azzaro,France,men,392,338,2016.0,"italian lemon, passionfruit, peppermint","tea, basil, lavender, ginger, cardamom, geranium","patchouli leaf, cedar, amberwood, coumarin",christophe raynaud,,aromatic,fresh spicy,green,warm spicy,woody
https://www.fragrantica.com/perfume/azzaro/wanted-girl-54020.html,wanted-girl,azzaro,France,women,392,1420,2019.0,"orange blossom, ginger flower, pink pepper, pomegranate","dulce de leche, datura","tonka bean, patchouli, haitian vetiver",unknown,,sweet,lactonic,white floral,warm spicy,woody
https://www.fragrantica.com/perfume/cacharel/promesse-240.html,promesse,cacharel,France,women,392,2312,2005.0,"blackberry, mandarin orange, bergamot","orchid, jasmine, violet","musk, cedar, sandalwood, amber",carlos benaim,sophie labbé,citrus,powdery,fruity,floral,sweet
https://www.fragrantica.com/perfume/giorgio-armani/rose-milano-58911.html,rose-milano,giorgio-armani,Italy,women,392,264,2020.0,"pear, bergamot, lemon","rose, jasmine","moss, patchouli",daphné bugey,marie salamagne,rose,citrus,fruity,mossy,earthy
https://www.fragrantica.com/perfume/lancome/balafre-brun-26788.html,balafre-brun,lancome,France,men,392,26,1974.0,"chamomile, lavender, bergamot, lemon","pine needles, tobacco, cloves, leather, neroli","oakmoss, cedar, vetiver, sandalwood, amber",unknown,,woody,aromatic,tobacco,citrus,mossy
https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-flowers-of-happiness-50931.html,la-vie-est-belle-flowers-of-happiness,lancome,France,women,392,153,2018.0,"pear, citruses, bergamot","peony, rose, jasmine, lily-of-the-valley","musk, sandalwood",unknown,,floral,fresh,rose,citrus,white floral
https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-iris-absolu-79245.html,la-vie-est-belle-iris-absolu,lancome,France,women,392,1200,2023.0,"black currant, fig, orange blossom","orange blossom, jasmine","iris, gourmand accord, patchouli",anne flipo,dominique ropion,iris,fruity,woody,sweet,powdery
https://www.fragrantica.com/perfume/lancome/o-d-azur-8859.html,o-d-azur,lancome,France,women,392,1991,2010.0,"amalfi lemon, bergamot","peony, rose, pink pepper","musk, woodsy notes, ambrette (musk mallow)",domitille michalon bertier,sophie labbé,citrus,floral,rose,fresh,musky
https://www.fragrantica.com/perfume/lancome/tresor-sheer-eau-de-printemps-173.html,tresor-sheer-eau-de-printemps,lancome,France,women,392,104,2006.0,"red currant, black currant, clementine","peach blossom, camellia, lily-of-the-valley","vanilla, sandalwood, musk",dominique ropion,,fruity,floral,powdery,soft spicy,vanilla
https://www.fragrantica.com/perfume/mugler/angel-nova-eau-de-toilette-67863.html,angel-nova-eau-de-toilette,mugler,France,women,392,559,2021.0,"litchi, bergamot","rose, magnolia","virginia cedar, musk",unknown,,rose,fruity,floral,tropical,citrus
https://www.fragrantica.com/perfume/prada/prada-la-femme-water-splash-54676.html,prada-la-femme-water-splash,prada,Italy,women,392,101,2019.0,"mandarin orange, mandarin leaf","frangipani, lily-of-the-valley, magnolia","green accord, sandalwood",daniela (roche) andrier,,floral,citrus,green,white floral,tropical
https://www.fragrantica.com/perfume/ralph-lauren/midnight-romance-23574.html,midnight-romance,ralph-lauren,USA,women,392,819,2014.0,"raspberry, litchi, bergamot","peony, freesia, jasmine sambac","iris, vanilla, ambroxan",alberto morillas,honorine blanc,fruity,floral,fresh,sweet,rose
https://www.fragrantica.com/perfume/valentino/rock-n-rose-couture-1643.html,rock-n-rose-couture,valentino,Italy,women,392,942,2007.0,"black currant, lily-of-the-valley, bergamot","rose, gardenia, orange blossom","musk, vanilla, sandalwood, heliotrope, orris root",unknown,,powdery,white floral,rose,fruity,vanilla
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-1460.html,flowerbomb,viktor-rolf,Netherlands,women,392,17964,2005.0,"tea, bergamot, osmanthus","orchid, jasmine, rose, freesia, african orange flower","patchouli, musk, vanilla",unknown,,floral,patchouli,white floral,woody,citrus
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-dew-58956.html,flowerbomb-dew,viktor-rolf,Netherlands,women,392,850,2020.0,"ambrette (musk mallow), pear, dew drop, bergamot","iris, rose","white musk, cashmeran, heliotrope",unknown,,powdery,musky,iris,woody,floral
https://www.fragrantica.com/perfume/yves-saint-laurent/rive-gauche-96.html,rive-gauche,yves-saint-laurent,France,women,392,4114,1971.0,"aldehydes, green notes, honeysuckle, bergamot, peach, lemon","rose, iris, geranium, ylang-ylang, lily-of-the-valley, jasmine, magnolia, gardenia","oakmoss, tahitian vetiver, musk, sandalwood, tonka bean, amber",unknown,,aldehydic,white floral,woody,earthy,fresh
https://www.fragrantica.com/perfume/atelier-cologne/camelia-intrepide-39477.html,camelia-intrepide,atelier-cologne,USA,unisex,392,301,2016.0,"sicilian lemon, calabrian bergamot, nutmeg","camellia, violet leaf, orris root","leather, turkish rose oil, amber",jérôme epinette,,floral,leather,powdery,ozonic,citrus
https://www.fragrantica.com/perfume/diesel/fuel-for-life-l-eau-15017.html,fuel-for-life-l-eau,diesel,Italy,men,392,75,2012.0,"star anise, lemon verbena","calone, lavender","heliotrope, vetiver",unknown,,anis,soft spicy,fresh,lavender,aromatic
https://www.fragrantica.com/perfume/azzaro/chrome-788.html,chrome,azzaro,France,men,393,6513,1996.0,"lemon, rosemary, bergamot, neroli, pineapple","jasmine, oakmoss, cyclamen, coriander","musk, oakmoss, cedar, sandalwood, cardamom, brazilian rosewood, tonka bean",gerard haury,,citrus,aromatic,woody,fresh spicy,white floral
https://www.fragrantica.com/perfume/azzaro/bright-visit-830.html,bright-visit,azzaro,France,men,393,175,2006.0,"lemon, cassia, pink pepper","tarragon, basil","cedar, musk, amber",raphael haury,,aromatic,soft spicy,woody,citrus,green
https://www.fragrantica.com/perfume/cacharel/amor-amor-l-eau-30601.html,amor-amor-l-eau,cacharel,France,women,393,45,2015.0,"coca-cola, grapefruit, black currant","rose, jasmine","musk, vanilla",unknown,,citrus,coca-cola,rose,white floral,fruity
https://www.fragrantica.com/perfume/cacharel/yes-i-am-48112.html,yes-i-am,cacharel,France,women,393,3557,2018.0,"raspberry, mandarin orange, bergamot, lemon","gardenia, ginger flower, amber, jasmine, orange blossom, rose","milk, caramel, vanilla, cardamom, licorice, coumarin, benzoin, sandalwood, amberwood",christophe raynaud,honorine blanc,sweet,warm spicy,vanilla,lactonic,fruity
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gioia-intense-90952.html,acqua-di-gioia-intense,giorgio-armani,Italy,women,393,115,2024.0,"citruses, red fruits","jasmine, damask rose","woodsy notes, musk",unknown,,citrus,fresh,fruity,woody,white floral
https://www.fragrantica.com/perfume/giorgio-armani/cypres-pantelleria-66244.html,cypres-pantelleria,giorgio-armani,Italy,unisex,393,273,2021.0,"citron, bergamot, neroli, mandarin orange","water notes, cypress, clary sage","oakmoss, vetiver, amberwood, patchouli",alberto morillas,,woody,aromatic,citrus,aquatic,fresh
https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-en-rose-53345.html,la-vie-est-belle-en-rose,lancome,France,women,393,1407,2019.0,"raspberry, red berries, pink pepper, bergamot","damask rose, rose, peony, lily-of-the-valley","patchouli, musk, iris, sandalwood",anne flipo,dominique ropion,fruity,rose,sweet,floral,fresh
https://www.fragrantica.com/perfume/lancome/tresor-edition-limitee-fete-des-meres-12466.html,tresor-edition-limitee-fete-des-meres,lancome,France,women,393,68,2011.0,"peach, apricot blossom, pineapple, lilac, lily-of-the-valley, bergamot","rose, iris, heliotrope, jasmine","amber, apricot, musk, sandalwood, vanille",sophia grojsman,,fruity,powdery,floral,sweet,rose
https://www.fragrantica.com/perfume/maison-martin-margiela/tea-escape-30261.html,tea-escape,maison-martin-margiela,France,women,393,796,2014.0,"mint, bergamot, pink pepper","green tea, jasmine, osmanthus","milk, rice, mate",fabrice pellegrin,,green,lactonic,fresh spicy,aromatic,white floral
https://www.fragrantica.com/perfume/mugler/alien-musc-mysterieux-43617.html,alien-musc-mysterieux,mugler,France,women,393,849,2017.0,"spices, saffron","jasmine sambac, cashmeran","white musk, vanilla",dominique ropion,,musky,warm spicy,powdery,white floral,vanilla
https://www.fragrantica.com/perfume/mugler/angel-iced-star-collector-52133.html,angel-iced-star-collector,mugler,France,women,393,28,2018.0,"pineapple, coconut, melon, mandarin orange, currant buds, cotton candy, bergamot, jasmine","red berries, apricot, blackberry, peach, caraway, honey, plum, orchid, rose, nutmeg, jasmine, lily-of-the-valley","patchouli, chocolate, vanilla, caramel, amber, tonka bean, sandalwood, musk",olivier cresp,yves de chirin,sweet,fruity,warm spicy,powdery,woody
https://www.fragrantica.com/perfume/prada/infusion-mandarine-49713.html,infusion-mandarine,prada,Italy,unisex,393,350,2018.0,"green mandarin, orange, orange peel, mandarin leaf","orange blossom, neroli",opoponax,daniela (roche) andrier,,citrus,white floral,sweet,,
https://www.fragrantica.com/perfume/prada/prada-la-femme-39030.html,prada-la-femme,prada,Italy,women,393,2897,2016.0,"magnolia, bergamot, carrot seeds","frangipani, tuberose, ylang-ylang, iris, spices","beeswax, vanilla, vetiver",daniela (roche) andrier,,floral,tuberose,beeswax,tropical,white floral
https://www.fragrantica.com/perfume/prada/un-chant-d-amour-32196.html,un-chant-d-amour,prada,Italy,unisex,393,74,2015.0,"neroli, bergamot","cotton flower, orange blossom, jasmine, lily-of-the-valley","musk, benzoin",daniela (roche) andrier,,white floral,powdery,citrus,musky,floral
https://www.fragrantica.com/perfume/ralph-lauren/polo-ultra-blue-48111.html,polo-ultra-blue,ralph-lauren,USA,men,393,563,2018.0,"citron, lemon, lemon verbena, basil","mineral notes, ambertonic","salt, musk, woody notes",unknown,,citrus,mineral,salty,woody,aromatic
https://www.fragrantica.com/perfume/ralph-lauren/romance-825.html,romance,ralph-lauren,USA,women,393,5174,1998.0,"rose, chamomile, ginger, lemon, yellow freesia","lily, lotus, white violet, carnation","white musk, oakmoss, exotic woods, patchouli",harry fremont,,floral,warm spicy,rose,citrus,herbal
https://www.fragrantica.com/perfume/valentino/valentina-12770.html,valentina,valentino,Italy,women,393,5729,2011.0,"truffle, bergamot","strawberry, jasmine, tuberose, african orange flower","vanille, amber, virginia cedar",alberto morillas,olivier cresp,white floral,earthy,sweet,fruity,vanilla
https://www.fragrantica.com/perfume/viktor-rolf/good-fortune-elixir-intense-83160.html,good-fortune-elixir-intense,viktor-rolf,Netherlands,women,393,215,2023.0,incense,"jasmine, solar notes","bourbon vanilla, palo santo, sandalwood",unknown,,vanilla,white floral,woody,amber,balsamic
https://www.fragrantica.com/perfume/yves-saint-laurent/black-opium-25324.html,black-opium,yves-saint-laurent,France,women,393,25669,2014.0,"pear, pink pepper, orange blossom","coffee, jasmine, bitter almond, licorice","vanilla, patchouli, cashmere wood, cedar",unknown,,vanilla,coffee,sweet,warm spicy,white floral
https://www.fragrantica.com/perfume/yves-saint-laurent/l-homme-le-parfum-59731.html,l-homme-le-parfum,yves-saint-laurent,France,men,393,899,2020.0,"ozonic notes, cardamom, lemon","geranium, violet leaf, basil","amberwood, cedar essence, vetiver",unknown,,woody,aromatic,ozonic,warm spicy,fresh spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-56077.html,libre,yves-saint-laurent,France,women,393,14331,2019.0,"lavender, mandarin orange, black currant, petitgrain","lavender, orange blossom, jasmine","madagascar vanilla, musk, cedar, ambergris",anne flipo,carlos benaim,white floral,citrus,lavender,vanilla,aromatic
https://www.fragrantica.com/perfume/diesel/loverdose-tattoo-18714.html,loverdose-tattoo,diesel,Italy,women,393,1134,2013.0,"cassis, bergamot, mandarin orange","jasmine sambac, rose, orange blossom","milk, rice, vanilla, tonka bean",anne flipo,pascal gaurin,lactonic,vanilla,sweet,savory,aromatic
https://www.fragrantica.com/perfume/roger-gallet/bambou-3485.html,bambou,roger-gallet,France,women,393,42,2007.0,"bergamot, grapefruit, orange, mandarin orange","bamboo leaf, fig leaf, nasturtium","cedar, vetiver, musk",unknown,,woody,citrus,green,aromatic,earthy
https://www.fragrantica.com/perfume/roger-gallet/verveine-utopie-46466.html,verveine-utopie,roger-gallet,France,unisex,393,57,2017.0,"bergamot, lemon, sweet orange, cardamom","ginger, rosemary, basil, nutmeg, orange blossom, pink pepper, elemi","gentiana, fennel, vetiver, cedar, guaiac wood, wormwood",juliette karagueuzoglou,,citrus,aromatic,fresh spicy,woody,warm spicy
https://www.fragrantica.com/perfume/cacharel/amor-amor-forbidden-kiss-12764.html,amor-amor-forbidden-kiss,cacharel,France,women,394,1406,2011.0,"fruity notes, pink pepper, mandarin orange, grapefruit","coffee, frangipani, peony","vanille, musk, woodsy notes",unknown,,vanilla,fruity,coffee,citrus,sweet
https://www.fragrantica.com/perfume/cacharel/amor-pour-homme-tentation-4395.html,amor-pour-homme-tentation,cacharel,France,men,394,119,2008.0,"ginger, mandarin orange","cassis, jasmine","incense, cedar",olivier cresp,,woody,warm spicy,amber,white floral,citrus
https://www.fragrantica.com/perfume/cacharel/noa-l-eau-37606.html,noa-l-eau,cacharel,France,women,394,33,2016.0,"green apple, black currant leaf","peony, jasmine","white musk, styrax",unknown,,fresh,fruity,floral,green,musky
https://www.fragrantica.com/perfume/giorgio-armani/gardenia-antigua-58908.html,gardenia-antigua,giorgio-armani,Italy,unisex,394,331,2020.0,"neroli, mandarin orange, pink pepper","gardenia, ylang-ylang, jasmine","white musk, ambergris, patchouli",dora baghriche,,white floral,yellow floral,musky,animalic,sweet
https://www.fragrantica.com/perfume/giorgio-armani/my-way-nectar-88938.html,my-way-nectar,giorgio-armani,Italy,women,394,488,2024.0,"pear, orange blossom, bergamot","tuberose, jasmine, violet leaf","white musk, cedarwood, bourbon vanilla",unknown,,white floral,citrus,aquatic,sweet,tuberose
